challengeID,cm1ethrace,cf1ethrace,cm1edu,cf1edu,cm1relf
3294,1,1,3,3,2
3295,2,4,1,2,2
3296,2,2,3,2,1
3297,1,1,4,4,1
3298,3,3,3,3,2
3299,2,2,2,1,3
3300,2,2,2,1,3
3301,2,2,2,2,2
3302,2,2,4,1,1
3303,1,3,3,2,4
3304,3,3,2,2,3
3305,2,2,2,2,3
3306,3,3,3,1,2
3307,3,3,1,1,5
3308,3,3,1,4,5
3309,2,2,2,2,3
3310,2,2,3,3,3
3311,2,2,2,2,2
3312,3,3,1,1,2
3313,3,3,1,2,2
3314,2,2,2,1,3
3315,2,2,3,2,1
3316,4,1,3,2,3
3317,2,2,3,2,5
3318,1,1,2,2,2
3319,3,3,2,1,6
3320,1,1,2,3,2
3321,3,2,2,2,3
3322,1,1,3,4,1
3323,2,2,3,3,3
3324,2,2,3,4,2
3325,2,2,1,2,2
3326,2,2,3,2,1
3327,2,2,3,3,2
3328,2,2,1,1,3
3329,2,2,2,2,3
3330,3,3,1,4,4
3331,1,1,2,2,2
3332,2,2,2,2,3
3333,3,3,1,2,2
3334,2,2,1,1,3
3335,2,2,3,3,5
3336,1,1,3,2,4
3337,3,3,3,1,2
3338,2,2,4,4,1
3339,2,2,1,1,3
3340,2,2,3,3,2
3341,3,1,1,1,1
3342,1,1,3,4,1
3343,1,1,4,2,1
3344,4,4,3,4,2
3345,3,1,3,3,1
3346,3,3,3,2,2
3347,3,3,2,2,2
3348,2,2,2,1,2
3349,2,2,2,2,2
3350,2,2,1,1,2
3351,2,2,1,1,1
3352,2,2,2,2,2
3353,1,1,3,1,6
3354,1,1,2,2,2
3355,2,2,3,3,2
3356,2,2,2,1,2
3357,3,3,1,1,3
3358,1,1,3,3,1
3359,3,3,1,2,1
3360,3,3,1,1,2
3361,2,2,1,2,4
3362,3,3,1,1,2
3363,2,2,1,1,2
3364,3,3,2,4,6
3365,2,2,1,1,2
3366,2,2,2,3,2
3367,1,1,4,4,1
3368,3,3,3,1,3
3369,3,3,3,2,1
3370,1,1,1,2,1
3371,2,2,1,1,2
3372,2,2,1,2,3
3373,3,3,3,3,1
3374,2,2,1,1,5
3375,2,3,1,1,2
3376,2,2,1,2,2
3377,1,1,4,3,1
3378,1,4,2,3,6
3379,3,3,2,1,3
3380,3,3,1,2,1
3381,3,2,1,1,3
3382,1,1,1,2,3
3383,2,2,2,2,2
3384,2,2,1,1,3
3385,1,1,3,4,1
3386,3,3,2,1,2
3387,2,4,1,2,2
3388,2,2,1,1,4
3389,2,2,3,1,2
3390,2,2,2,1,1
3391,2,1,3,2,3
3392,4,1,1,1,3
3393,3,3,1,3,1
3394,2,2,2,1,4
3395,2,2,3,2,2
3396,2,2,2,2,5
3397,2,2,2,2,1
3398,3,2,1,2,3
3399,3,3,1,3,2
3400,2,2,3,1,2
3401,3,3,2,2,1
3402,2,2,3,3,3
3403,1,3,1,2,2
3404,2,3,2,2,1
3405,1,1,4,4,1
3406,3,3,3,3,3
3407,2,2,3,2,1
3408,2,2,3,2,1
3409,3,3,2,2,3
3410,2,2,2,1,4
3411,1,1,4,4,1
3412,2,2,3,2,1
3413,1,1,2,2,2
3414,2,4,2,3,2
3415,2,2,1,2,3
3416,3,3,1,1,2
3417,1,1,3,3,2
3418,2,2,4,4,1
3419,2,2,1,1,2
3420,2,2,3,3,1
3421,1,1,2,3,2
3422,1,3,3,3,1
3423,1,3,1,1,1
3424,3,3,1,1,3
3425,2,2,3,3,1
3426,1,1,2,3,1
3427,2,2,1,1,3
3428,3,3,1,1,1
3429,2,2,2,2,3
3430,1,1,1,1,1
3431,3,3,1,2,2
3432,3,3,3,3,3
3433,2,2,1,1,3
3434,1,1,3,3,2
3435,1,1,3,3,2
3436,2,2,2,2,2
3437,2,2,4,3,1
3438,2,2,3,2,3
3439,3,3,1,1,1
3440,3,3,2,1,3
3441,1,1,4,4,1
3442,1,1,4,3,1
3443,2,2,4,4,1
3444,3,3,2,1,1
3445,1,3,1,1,3
3446,3,3,4,3,1
3447,2,2,3,2,4
3448,3,3,1,1,1
3449,3,3,1,1,1
3450,4,1,1,2,5
3451,2,1,1,1,6
3452,1,1,2,3,3
3453,3,3,3,3,2
3454,2,2,3,3,3
3455,2,2,1,2,3
3456,2,2,1,1,3
3457,2,2,1,2,2
3458,1,1,3,1,2
3459,2,2,2,2,2
3460,3,3,2,4,2
3461,2,2,3,2,1
3462,4,1,3,3,1
3463,1,2,2,3,2
3464,3,3,3,1,2
3465,2,2,3,1,3
3466,1,1,3,3,2
3467,1,1,1,1,3
3468,2,2,2,2,3
3469,2,2,4,4,1
3470,3,3,2,1,2
3471,2,2,1,3,3
3472,2,2,2,1,3
3473,3,3,1,1,1
3474,1,1,4,4,1
3475,3,3,3,1,1
3476,3,3,2,2,3
3477,3,3,3,1,2
3478,2,2,2,2,3
3479,2,2,2,2,2
3480,2,2,1,2,2
3481,1,2,2,2,2
3482,4,4,4,4,1
3483,2,2,2,2,3
3484,3,3,2,1,2
3485,2,2,2,3,3
3486,1,1,2,2,2
3487,2,2,2,2,3
3488,1,3,1,2,3
3489,3,3,1,1,6
3490,2,2,1,3,2
3491,2,2,1,1,2
3492,2,2,3,2,4
3493,2,2,4,3,1
3494,2,3,3,2,4
3495,2,2,4,3,2
3496,2,2,4,2,3
3497,1,1,2,3,2
3498,2,2,3,1,2
3499,3,3,2,3,2
3500,3,3,1,1,5
3501,2,2,2,2,3
3502,3,3,1,1,2
3503,2,2,1,1,2
3504,2,2,2,1,3
3505,1,1,3,3,1
3506,2,2,3,3,3
3507,2,2,2,1,3
3508,2,2,1,3,3
3509,2,2,4,4,2
3510,3,3,3,3,2
3511,3,2,3,3,2
3512,2,2,1,2,3
3513,1,4,2,2,1
3514,2,2,3,4,5
3515,2,2,1,1,4
3516,3,1,2,1,2
3517,3,3,2,4,1
3518,2,2,3,3,1
3519,1,4,1,3,2
3520,2,2,2,1,3
3521,1,1,1,1,3
3522,3,3,1,1,2
3523,2,3,2,4,6
3524,2,2,2,3,6
3525,1,3,1,1,4
3526,2,2,3,3,3
3527,2,1,1,2,3
3528,2,2,2,2,3
3529,2,2,2,1,3
3530,3,2,2,2,2
3531,2,2,3,2,6
3532,2,2,4,3,2
3533,2,1,3,2,1
3534,3,1,3,2,2
3535,2,2,1,2,2
3536,2,2,3,1,3
3537,2,2,3,3,3
3538,2,2,2,2,2
3539,2,2,2,2,3
3540,1,1,4,4,1
3541,2,3,2,2,3
3542,2,1,3,1,4
3543,2,4,2,2,3
3544,2,2,1,1,5
3545,1,2,3,2,1
3546,2,2,3,1,3
3547,4,4,4,4,1
3548,2,2,4,3,3
3549,3,3,1,2,2
3550,2,2,1,1,2
3551,2,2,1,2,3
3552,2,2,1,2,2
3553,2,2,2,3,5
3554,2,2,1,1,3
3555,2,2,2,1,3
3556,2,2,1,3,2
3557,3,3,1,1,3
3558,3,3,1,1,1
3559,3,3,1,1,2
3560,1,3,1,1,1
3561,2,2,2,1,5
3562,2,2,2,2,3
3563,2,2,1,1,6
3564,3,3,1,1,2
3565,1,1,4,3,1
3566,2,2,1,1,3
3567,3,3,2,2,1
3568,2,2,2,1,6
3569,2,2,2,1,6
3570,1,1,2,1,3
3571,1,1,1,2,2
3572,3,1,1,2,2
3573,2,2,1,1,3
3574,2,2,2,1,4
3575,2,2,1,1,3
3576,2,2,2,2,3
3577,2,2,1,2,2
3578,1,1,1,1,5
3579,2,2,1,2,2
3580,3,3,1,1,2
3581,2,2,3,3,2
3582,3,3,1,1,3
3583,3,3,2,2,1
3584,2,2,1,2,4
3585,2,3,3,2,6
3586,2,2,1,1,2
3587,1,1,3,1,5
3588,1,1,2,1,7
3589,1,2,3,3,3
3590,2,2,2,2,3
3591,2,2,1,1,2
3592,2,2,1,2,1
3593,2,1,1,1,3
3594,2,2,1,2,3
3595,3,1,3,2,3
3596,3,3,1,1,3
3597,2,2,2,1,2
3598,2,2,1,1,3
3599,3,3,2,2,2
3600,4,4,3,4,1
3601,4,4,3,2,2
3602,2,2,1,1,4
3603,3,3,2,3,1
3604,2,2,1,1,2
3605,2,2,1,2,2
3606,2,1,1,1,7
3607,2,2,2,2,2
3608,3,3,3,3,1
3609,3,3,1,2,2
3610,2,2,1,1,2
3611,2,2,3,3,3
3612,2,2,3,3,1
3613,2,2,1,2,3
3614,2,1,3,3,5
3615,3,2,1,2,3
3616,1,1,3,3,1
3617,2,2,2,1,2
3618,2,2,1,2,2
3619,1,1,2,3,1
3620,1,3,2,3,3
3621,1,1,3,3,1
3622,1,1,2,2,1
3623,3,3,1,1,2
3624,2,2,1,2,2
3625,2,2,1,1,3
3626,3,3,2,1,2
3627,1,1,4,4,1
3628,2,2,2,2,2
3629,1,1,2,1,2
3630,2,2,2,1,2
3631,1,1,4,3,1
3632,2,2,2,3,2
3633,2,2,1,2,2
3634,2,2,3,3,2
3635,1,1,2,1,2
3636,3,2,2,2,2
3637,2,2,2,1,2
3638,3,3,1,1,2
3639,1,1,4,4,1
3640,3,2,3,3,1
3641,2,2,1,1,3
3642,2,2,1,1,3
3643,2,2,2,2,1
3644,1,1,3,3,1
3645,1,1,2,2,1
3646,2,2,1,1,2
3647,2,2,3,2,3
3648,2,2,2,2,1
3649,3,3,1,2,2
3650,2,2,1,2,2
3651,2,2,1,3,2
3652,1,1,1,1,5
3653,2,3,3,3,3
3654,1,2,2,1,4
3655,2,2,2,1,1
3656,1,2,1,2,3
3657,3,3,3,3,2
3658,3,2,2,2,1
3659,2,2,2,2,2
3660,2,2,2,2,3
3661,2,2,1,2,2
3662,2,2,3,2,3
3663,3,1,2,2,2
3664,4,4,4,4,1
3665,3,3,1,1,2
3666,3,3,1,1,2
3667,3,3,2,1,2
3668,2,2,1,2,3
3669,2,3,2,2,4
3670,3,3,3,3,1
3671,2,2,4,2,2
3672,2,1,2,1,1
3673,1,1,3,3,1
3674,2,2,1,3,4
3675,3,3,3,1,6
3676,1,1,4,3,1
3677,3,3,2,3,1
3678,2,2,1,1,3
3679,1,1,2,3,2
3680,2,2,2,2,2
3681,4,4,4,4,1
3682,2,2,3,3,2
3683,1,1,4,3,1
3684,3,3,3,2,2
3685,4,2,4,2,5
3686,2,2,1,1,2
3687,1,1,1,1,6
3688,1,1,3,2,2
3689,2,2,3,2,3
3690,1,1,4,4,1
3691,2,2,2,2,1
3692,1,1,4,4,1
3693,4,4,1,4,2
3694,3,3,1,1,1
3695,3,3,3,1,2
3696,2,2,2,2,3
3697,2,2,2,2,1
3698,3,3,1,1,2
3699,3,3,1,1,3
3700,2,2,2,1,5
3701,2,2,3,2,2
3702,1,2,1,1,3
3703,1,1,2,3,2
3704,3,1,1,1,2
3705,4,4,2,2,2
3706,1,1,4,4,1
3707,2,2,3,4,1
3708,4,4,2,3,2
3709,3,3,1,1,5
3710,2,2,2,3,2
3711,2,2,2,2,3
3712,2,2,1,1,5
3713,2,1,3,3,5
3714,3,3,1,2,2
3715,2,2,3,3,2
3716,1,1,4,4,1
3717,2,2,3,3,3
3718,2,2,2,1,2
3719,2,2,2,2,3
3720,3,3,1,1,2
3721,3,3,1,1,2
3722,1,1,4,4,1
3723,4,4,4,2,1
3724,3,3,1,1,2
3725,3,3,1,2,1
3726,3,2,3,3,2
3727,2,2,3,2,3
3728,2,3,4,2,2
3729,3,3,3,2,1
3730,2,4,3,3,2
3731,1,1,3,2,1
3732,2,2,1,3,4
3733,1,4,3,1,3
3734,2,2,3,3,3
3735,3,3,3,2,5
3736,2,2,1,2,3
3737,1,4,3,3,1
3738,2,2,2,2,2
3739,2,2,2,1,3
3740,3,2,1,3,3
3741,1,1,4,3,1
3742,2,2,3,2,4
3743,2,2,1,1,2
3744,2,2,1,1,6
3745,1,1,4,3,1
3746,3,3,3,3,3
3747,2,1,3,1,2
3748,3,3,1,1,1
3749,1,1,2,2,3
3750,2,2,1,1,3
3751,1,1,3,2,1
3752,1,1,1,1,3
3753,2,2,1,1,3
3754,2,2,2,3,3
3755,2,2,4,4,1
3756,1,1,1,2,2
3757,2,2,3,1,5
3758,2,3,2,2,1
3759,2,2,1,2,2
3760,2,2,1,1,4
3761,2,2,1,1,2
3762,3,3,3,2,1
3763,1,1,3,4,1
3764,1,1,3,1,1
3765,1,1,4,4,1
3766,3,3,3,2,5
3767,1,1,4,4,1
3768,2,2,3,2,2
3769,2,2,2,2,3
3770,2,2,1,2,3
3771,2,2,2,2,2
3772,2,1,1,1,1
3773,2,2,2,1,2
3774,3,3,1,2,5
3775,3,3,4,4,1
3776,2,2,3,4,1
3777,2,2,2,2,6
3778,2,2,1,2,3
3779,2,2,2,3,2
3780,2,2,2,3,3
3781,1,1,4,4,1
3782,2,2,2,1,1
3783,1,1,4,4,1
3784,2,2,2,2,4
3785,1,1,1,1,2
3786,2,2,1,2,4
3787,3,1,3,3,1
3788,1,1,3,3,2
3789,2,2,1,2,2
3790,1,3,2,1,1
3791,2,2,3,1,2
3792,1,1,4,4,1
3793,4,4,2,3,1
3794,2,2,3,3,1
3795,3,2,3,3,3
3796,2,2,2,1,3
3797,2,2,4,3,1
3798,2,2,3,3,1
3799,2,2,1,2,3
3800,2,2,2,2,2
3801,2,2,1,1,2
3802,2,2,3,3,3
3803,2,2,1,2,3
3804,3,2,2,2,2
3805,2,2,3,3,3
3806,2,2,2,2,3
3807,3,3,1,3,2
3808,1,3,4,4,1
3809,2,2,2,2,2
3810,3,2,1,1,3
3811,3,3,3,3,1
3812,3,3,2,1,5
3813,3,1,3,4,4
3814,1,1,1,1,2
3815,2,2,3,3,3
3816,3,1,3,2,1
3817,2,2,3,4,2
3818,3,3,3,3,3
3819,3,3,1,2,4
3820,2,2,3,3,3
3821,2,2,1,1,3
3822,2,2,3,1,3
3823,3,3,1,1,2
3824,2,2,2,2,2
3825,1,1,4,4,1
3826,4,1,4,4,1
3827,2,2,2,2,1
3828,1,1,2,1,2
3829,1,1,1,1,2
3830,2,1,1,1,3
3831,2,2,1,1,2
3832,1,3,2,2,1
3833,4,1,3,2,2
3834,2,2,3,3,3
3835,1,3,1,1,2
3836,1,2,1,2,1
3837,1,1,2,2,2
3838,4,4,4,4,1
3839,2,2,2,3,3
3840,2,2,1,1,3
3841,1,1,1,1,5
3842,3,3,3,2,2
3843,1,1,1,3,3
3844,2,2,3,2,2
3845,2,2,3,3,1
3846,2,2,1,1,2
3847,2,2,1,1,5
3848,2,2,3,2,2
3849,2,2,1,3,2
3850,2,1,4,2,5
3851,3,1,2,3,1
3852,3,3,1,2,3
3853,2,2,1,1,4
3854,3,3,2,2,4
3855,2,2,2,2,4
3856,2,2,2,2,2
3857,3,1,3,3,1
3858,2,3,2,2,3
3859,3,3,2,1,1
3860,2,2,1,1,3
3861,3,3,1,1,3
3862,2,2,2,2,3
3863,2,2,3,3,1
3864,1,1,3,1,2
3865,1,1,3,2,1
3866,2,2,2,1,2
3867,3,3,1,1,2
3868,3,3,3,1,2
3869,2,2,2,1,2
3870,4,4,4,3,1
3871,1,1,1,2,2
3872,3,3,2,1,6
3873,1,2,3,2,2
3874,2,2,1,2,3
3875,2,2,1,2,4
3876,3,3,3,2,6
3877,1,1,2,2,2
3878,2,2,3,1,3
3879,2,2,1,3,2
3880,2,2,4,3,1
3881,2,2,1,1,2
3882,2,2,4,3,3
3883,3,3,1,1,5
3884,2,3,1,2,2
3885,2,3,2,2,1
3886,2,2,2,3,3
3887,2,2,4,4,2
3888,3,3,1,1,2
3889,3,3,3,1,3
3890,2,1,3,2,3
3891,1,1,3,2,4
3892,2,2,1,2,2
3893,4,1,1,2,3
3894,2,2,1,2,2
3895,1,1,4,4,1
3896,2,2,2,2,4
3897,2,2,1,2,2
3898,2,2,4,3,2
3899,2,2,1,1,3
3900,3,3,1,1,3
3901,2,2,2,3,2
3902,3,3,2,3,2
3903,2,2,1,1,2
3904,3,3,1,1,1
3905,1,1,3,4,1
3906,3,3,2,2,1
3907,2,2,2,2,2
3908,2,2,1,1,3
3909,2,2,4,2,1
3910,3,3,3,2,1
3911,3,3,1,3,2
3912,3,4,3,4,2
3913,2,2,3,1,2
3914,2,2,2,2,2
3915,1,1,1,1,2
3916,4,4,4,4,1
3917,3,3,3,1,1
3918,2,2,2,2,3
3919,1,1,2,3,1
3920,3,3,1,3,1
3921,2,2,2,1,3
3922,3,3,1,1,6
3923,1,1,1,1,6
3924,2,2,1,1,3
3925,1,1,1,1,1
3926,2,2,2,3,1
3927,2,2,1,1,3
3928,2,4,2,2,3
3929,3,1,2,1,2
3930,3,2,3,4,2
3931,1,1,3,1,2
3932,2,2,2,1,3
3933,1,4,2,2,2
3934,1,1,4,4,1
3935,1,1,4,4,1
3936,2,3,2,2,3
3937,1,1,3,4,1
3938,2,2,2,1,3
3939,2,2,2,1,5
3940,3,1,1,1,1
3941,1,1,1,2,2
3942,1,1,4,3,1
3943,3,3,1,1,2
3944,2,2,1,3,2
3945,2,2,2,1,2
3946,2,2,1,3,3
3947,1,1,4,4,1
3948,1,1,3,3,1
3949,2,2,2,1,1
3950,3,3,2,3,3
3951,3,3,3,3,2
3952,2,2,1,2,3
3953,3,3,2,2,2
3954,2,3,2,2,2
3955,2,2,1,1,4
3956,2,2,1,2,3
3957,1,1,2,3,1
3958,3,3,2,1,2
3959,3,3,1,1,3
3960,2,1,2,3,2
3961,3,2,3,1,2
3962,4,1,3,4,1
3963,2,2,3,3,2
3964,2,2,1,1,3
3965,2,2,2,2,2
3966,2,2,3,3,1
3967,1,1,2,2,2
3968,3,3,3,3,2
3969,2,2,3,2,4
3970,2,2,2,2,3
3971,3,1,1,1,2
3972,2,2,1,3,2
3973,1,1,2,2,3
3974,2,2,3,3,2
3975,2,2,2,1,2
3976,2,2,2,2,4
3977,2,2,2,1,3
3978,1,1,4,3,1
3979,1,1,2,2,2
3980,2,2,3,3,3
3981,3,1,3,4,2
3982,1,2,2,3,4
3983,3,3,2,2,1
3984,2,2,2,3,1
3985,2,2,1,2,3
3986,2,2,1,2,2
3987,1,4,3,3,1
3988,2,2,3,3,3
3989,2,2,2,2,2
3990,3,3,1,1,3
3991,3,3,1,1,2
3992,1,1,3,1,1
3993,1,1,4,4,1
3994,2,2,3,3,2
3995,2,2,2,2,4
3996,2,2,2,1,6
3997,2,2,3,2,3
3998,4,1,3,2,1
3999,1,3,3,3,2
4000,3,3,3,3,1
4001,2,2,3,2,2
4002,2,2,1,1,2
4003,2,2,2,1,3
4004,2,2,2,1,3
4005,2,2,1,1,2
4006,2,2,4,4,1
4007,2,2,2,1,2
4008,2,2,2,2,1
4009,2,2,1,2,3
4010,2,2,1,1,2
4011,3,3,1,1,2
4012,2,2,3,3,3
4013,2,2,2,1,3
4014,3,3,4,3,1
4015,1,1,4,3,2
4016,2,2,2,2,2
4017,3,3,2,2,2
4018,1,1,3,4,5
4019,3,3,1,1,2
4020,1,1,1,1,2
4021,2,2,1,2,3
4022,1,1,3,4,5
4023,2,2,3,3,2
4024,2,3,1,1,3
4025,1,1,4,4,1
4026,2,2,1,2,3
4027,3,3,2,1,6
4028,3,3,2,2,3
4029,2,2,1,1,3
4030,3,3,3,3,2
4031,2,2,1,2,3
4032,2,2,4,2,2
4033,2,2,1,2,3
4034,1,3,2,1,2
4035,3,3,1,1,2
4036,1,1,1,1,2
4037,1,1,3,3,2
4038,1,1,1,2,1
4039,1,3,2,4,1
4040,1,1,4,2,1
4041,2,2,1,3,2
4042,2,2,2,1,3
4043,2,2,2,2,3
4044,3,3,1,1,2
4045,2,2,2,2,2
4046,1,1,3,1,1
4047,2,2,1,1,3
4048,2,2,2,2,2
4049,2,2,1,2,2
4050,3,3,3,1,2
4051,3,1,3,4,4
4052,2,2,2,2,3
4053,2,3,1,1,3
4054,1,3,1,2,2
4055,2,2,3,1,3
4056,3,2,1,3,2
4057,1,1,3,3,2
4058,3,3,1,2,2
4059,3,3,1,3,2
4060,1,1,2,4,2
4061,2,2,3,2,3
4062,2,2,1,2,3
4063,2,2,1,1,4
4064,2,1,3,2,3
4065,2,2,2,2,3
4066,2,2,1,1,3
4067,2,2,3,3,1
4068,2,2,3,3,3
4069,2,2,3,2,2
4070,3,1,1,2,2
4071,3,3,1,1,2
4072,2,2,1,1,5
4073,3,3,2,4,2
4074,2,2,1,2,3
4075,1,1,2,1,1
4076,2,2,3,3,2
4077,2,2,1,1,2
4078,2,2,1,1,2
4079,3,3,2,1,3
4080,3,3,3,4,3
4081,3,3,3,2,2
4082,3,3,2,2,3
4083,2,2,2,1,2
4084,2,2,2,1,3
4085,4,1,4,3,1
4086,2,2,1,2,3
4087,3,3,1,1,3
4088,1,1,2,3,2
4089,2,2,1,4,2
4090,3,3,3,1,1
4091,3,3,1,1,6
4092,2,2,2,1,3
4093,1,1,1,2,2
4094,1,1,3,2,1
4095,1,1,3,3,1
4096,2,2,3,1,4
4097,1,3,2,2,1
4098,2,2,2,2,3
4099,4,2,1,2,3
4100,3,3,1,1,3
4101,3,3,1,1,3
4102,2,2,1,1,3
4103,3,3,1,1,2
4104,1,1,4,4,1
4105,2,2,1,2,3
4106,4,4,1,1,1
4107,2,2,2,2,3
4108,2,2,1,3,2
4109,2,2,1,3,2
4110,3,3,1,2,6
4111,3,2,4,4,1
4112,1,1,3,4,2
4113,2,2,2,2,2
4114,1,1,4,4,1
4115,2,2,2,2,3
4116,4,1,2,2,2
4117,4,3,4,4,1
4118,1,1,4,3,1
4119,2,2,2,2,2
4120,1,2,3,1,1
4121,1,1,4,4,1
4122,1,1,1,1,2
4123,1,1,2,2,3
4124,2,2,1,2,4
4125,2,2,2,1,6
4126,1,3,4,3,6
4127,2,2,1,3,2
4128,3,3,2,3,2
4129,3,3,1,1,2
4130,1,1,4,4,1
4131,2,2,2,3,2
4132,2,2,1,2,3
4133,3,3,1,2,2
4134,2,2,4,3,3
4135,2,2,2,3,2
4136,2,2,4,2,2
4137,1,3,2,1,3
4138,2,2,2,2,4
4139,2,2,2,3,1
4140,1,1,1,1,2
4141,3,1,3,2,2
4142,3,1,2,3,2
4143,2,2,2,1,2
4144,1,3,3,1,3
4145,2,2,1,2,3
4146,3,3,3,3,2
4147,2,2,3,4,3
4148,2,2,1,1,3
4149,2,2,2,4,2
4150,2,2,2,2,1
4151,1,3,1,1,2
4152,2,2,3,1,2
4153,2,1,1,2,2
4154,1,1,3,1,2
4155,3,3,1,1,1
4156,3,3,2,2,3
4157,2,2,2,2,3
4158,3,3,1,1,3
4159,3,2,2,2,3
4160,2,2,2,1,2
4161,2,2,2,2,3
4162,1,3,1,1,2
4163,1,1,4,4,1
4164,1,1,3,2,2
4165,2,2,3,3,2
4166,1,1,4,3,1
4167,1,1,1,3,2
4168,1,3,2,1,3
4169,2,2,2,1,3
4170,2,2,1,1,2
4171,2,2,3,1,2
4172,2,2,3,3,3
4173,3,3,1,4,2
4174,3,3,1,2,2
4175,1,1,1,1,2
4176,2,2,3,2,5
4177,2,2,1,2,3
4178,3,3,1,1,1
4179,2,2,1,2,1
4180,1,1,2,2,1
4181,2,2,4,4,1
4182,2,2,1,2,2
4183,1,3,3,3,3
4184,2,2,2,2,4
4185,2,1,1,2,2
4186,3,3,2,3,2
4187,4,1,3,2,3
4188,2,2,2,1,3
4189,2,2,1,1,2
4190,1,3,1,1,2
4191,2,2,3,2,2
4192,2,2,4,4,1
4193,3,3,2,2,2
4194,1,1,2,2,2
4195,2,2,1,2,3
4196,4,1,2,2,2
4197,2,1,3,3,1
4198,1,1,2,3,3
4199,2,2,1,2,3
4200,2,2,1,1,6
4201,2,2,2,2,2
4202,1,1,1,4,5
4203,2,2,1,2,2
4204,2,2,2,1,6
4205,3,3,1,2,2
4206,2,2,1,1,2
4207,3,3,3,2,2
4208,2,1,3,2,1
4209,2,2,4,2,2
4210,2,2,1,2,2
4211,2,2,3,1,3
4212,2,2,3,1,3
4213,2,2,4,3,3
4214,1,1,1,2,4
4215,2,2,1,1,3
4216,1,1,1,2,2
4217,1,3,2,1,2
4218,2,2,3,2,4
4219,3,3,2,3,1
4220,3,3,3,2,1
4221,2,2,2,1,2
4222,4,1,3,2,2
4223,2,2,2,2,3
4224,2,2,3,3,3
4225,1,1,4,4,1
4226,2,2,1,1,2
4227,2,3,2,1,2
4228,1,1,2,2,1
4229,3,3,3,3,1
4230,4,1,3,3,3
4231,2,2,3,2,3
4232,2,2,1,1,3
4233,1,1,2,4,1
4234,1,1,4,4,1
4235,1,1,1,3,2
4236,3,3,1,1,2
4237,1,1,4,4,1
4238,2,2,2,2,3
4239,2,2,1,1,3
4240,2,2,3,3,4
4241,2,2,1,2,3
4242,3,3,1,1,3
